station,QICode,alpha,beta,CC,usgsdarea,model_basin_area,clay_pct,sand_pct,silt_pct,bedrock,density,frags,imperv,population,precip,rr,relief,temp
1104455,0,1.9387,0.667383,0.881649,1.2432,1.80562,5.74996,59.3751,34.8749,994.624,1175.63,6.75004,25.1206,154.008,94.5104,0.00327794,8.13389,9.15313
1104460,6,3.22105,0.511326,0.897752,56.9797,57.8255,14.2617,50.2499,35.422,1418.07,1339.8,6.20337,94.1821,6171.32,93.5229,0.00274136,17.3636,9.70261
1104475,0,1.69045,0.625513,0.924284,2.2015,2.70922,14.0001,48.1666,38,1259.75,1293.92,6.50003,36.2952,1840.71,94.8889,0.00603578,21.6516,9.22083
1104480,6,3.73473,0.552985,0.942508,61.3827,56.9045,6.22243,60.3009,33.5679,1156.04,1208.43,5.86528,11.2277,210.368,94.1146,0.00475134,25.7174,8.9217
1104500,5,6.40884,0.5092,0.923069,650.087,859.89,8.7488,55.1079,36.2019,1142.54,1216.14,5.80538,12.5036,244.073,95.2347,0.0032612,28.4092,8.81902
1104615,6,14.189,0.431032,0.927888,701.887,423.084,10.5878,53.1219,36.3507,1242.64,1266.73,6.0294,35.058,1489.62,95.2,0.00233224,18.5935,9.38117
1104850,5,2.32841,0.590906,0.711274,15.5399,19.0622,4.55956,58.8577,36.5352,1190.26,1162.9,8.86884,10.456,67.5767,99.3858,0.00261611,16.9801,9.49436
1105000,5,2.10115,0.574664,0.947382,89.8726,102.467,6.02485,59.8596,34.1066,1130.88,1195.24,6.78964,12.4301,193.201,98.648,0.00248511,17.4807,9.35815
1105500,5,2.40398,0.52493,0.919107,70.4477,70.762,6.17674,59.6463,34.1193,1125.56,1196.55,6.67628,13.3765,194.623,99.1171,0.00219518,16.2814,9.35992
1105554,5,5.71287,0.654981,0.967442,216.782,223.859,8.70399,55.6304,35.7001,1226.35,1247.19,6.59527,20.8058,403.11,97.8232,0.00221691,19.0784,9.51454
11055566,6,6.9546,0.380695,0.652971,261.589,247.562,11.8774,51.3214,36.8259,1264.26,1289.9,6.06927,47.9224,2233.11,94.5336,0.00227233,18.196,9.42181
1105583,0,3.14202,0.575536,0.917971,74.3327,72.4624,11.1998,52.2254,36.5998,1277.35,1294.31,6.23733,33.8407,687.063,97.3859,0.00210238,13.7548,9.71735
1105585,6,1.3278,0.413749,0.825229,10.6449,12.6867,9.57129,55.3929,35.0179,1169.83,1257.87,5.89295,22.343,443.66,98.4777,0.000410809,5.26936,9.71577
1105600,0,2.11838,0.437781,0.900491,11.6549,12.6867,9.57129,55.3929,35.0179,1169.83,1257.87,5.89295,22.343,443.66,98.4777,0.000410809,5.26936,9.71577
1105606,0,11.1718,1.07536,0.86036,32.1159,33.5159,11.0062,53.9194,35.0879,1283.08,1276.86,5.57448,23.0887,565.097,98.1792,0.000969456,9.92947,9.76862
1105607,6,9.18194,0.232349,0.409808,32.1159,33.5159,11.0062,53.9194,35.0879,1283.08,1276.86,5.57448,23.0887,565.097,98.1792,0.000969456,9.92947,9.76862
1105608,6,2.09424,0.654361,0.77988,32.3749,33.5159,11.0062,53.9194,35.0879,1283.08,1276.86,5.57448,23.0887,565.097,98.1792,0.000969456,9.92947,9.76862
1105638,0,4.81932,0.52462,0.895556,36.5188,37.126,7.55456,57.7074,34.7746,1210.95,1156.74,5.61593,8.73962,131.636,100.644,0.00198254,13.4004,9.78734
1105730,0,3.55247,0.448723,0.899597,78.4766,76.0822,11.2775,52.2801,36.4563,1283.35,1293.15,6.23893,33.5415,708.163,97.3269,0.00201196,13.978,9.72587
1105870,0,2.91978,0.460592,0.860352,51.2818,54.5046,3.70545,69.2807,26.8735,1173.2,1173.33,5.19986,8.10152,155.727,102.474,0.00140465,8.11076,9.87414
11058756,0,1.65274,0.653965,0.836382,14.7888,14.5524,6.14026,63.3446,30.4995,1293.22,1172.57,6.07798,16.7239,111.931,102.65,0.00106593,8.3668,9.79792
1105876,0,2.0575,0.630083,0.612651,38.0728,38.2107,5.46979,65.8939,28.6244,1252.08,1165.45,6.14891,9.42052,83.0124,102.308,0.00139266,10.1861,9.76264
11058837,0,1.43346,0.562826,0.772774,6.6822,7.30252,5.84365,62.7816,31.4998,1340.75,1169.03,6.4686,5.07163,66.6456,99.5703,0.000896376,6.90593,9.61537
110588374,0,0.641192,0.435736,0.961538,4.7397,5.47476,6.45813,69.1808,24.2777,1523.47,1151.18,7.34732,4.63174,339.832,96.4063,0.0030752,12.7151,9.75694
1105883757,0,1.5645,0.377249,0.791495,4.662,5.48341,4.49999,67.0419,28.4165,1324.25,1160.84,5.5833,4.44885,110.332,99.2361,0.00187799,8.42284,9.80209
1105917,5,2.92764,0.682046,0.889737,62.1597,73.0034,5.24492,64.6412,30.0013,1241.06,1205.23,5.20315,10.3565,377.898,99.9637,0.00136348,9.66299,10.2153
1105933,0,3.7536,0.572595,0.983229,67.8577,73.0034,5.24492,64.6412,30.0013,1241.06,1205.23,5.20315,10.3565,377.898,99.9637,0.00136348,9.66299,10.2153
1106500,0,2.58748,0.656765,0.776355,104.894,108.878,9.57656,54.0847,36.2949,1217.31,1288.38,5.36827,24.5388,609.213,98.5475,0.00131237,13.5748,9.68442
1108000,0,3.7019,0.633356,0.790252,675.987,717.217,6.10385,61.2258,32.605,1181.03,1207.23,5.01386,12.0351,228.273,99.8,0.00126921,12.1781,9.82387
1108320,0,3.70499,0.612911,0.944199,47.3968,47.2025,6.47648,59.7642,33.7017,1179.94,1215.14,7.091,12.0331,218.082,99.6923,0.00171637,13.0087,9.4255
1108410,0,3.1056,0.583238,0.962425,112.665,141.701,5.90855,62.1185,31.9207,1169.69,1206.78,6.92071,12.4307,187.056,99.0885,0.00129898,17.0218,9.57621
1109000,5,3.0293,0.549586,0.949438,112.147,114.49,6.9779,59.2814,33.8399,1181.63,1216.68,6.40052,13.4564,164.476,99.603,0.00198185,15.7359,9.50513
1109060,0,5.46274,0.60456,0.945358,218.336,209.073,6.49712,61.0998,32.4451,1193.22,1214.13,6.19174,14.762,194.201,99.3524,0.001688,17.6671,9.58821
1109070,0,2.0936,0.568524,0.910322,27.4539,24.5869,5.60174,59.4353,35.0277,1234.42,1161.88,6.05546,6.68037,62.1454,98.9745,0.00241419,11.232,9.82408
1109090,0,2.15018,0.667553,0.894051,10.9556,12.7706,4.3035,60.7143,34.9644,1261.78,1168.14,8.10717,3.19322,0.785539,99.3973,0.00352394,17.4979,10.0527
1109220,0,3.55123,0.566391,0.968944,80.0306,81.95,6.6224,57.0883,36.2865,1245.03,1182.81,5.58877,5.39267,54.7157,99.1176,0.00137136,12.1532,9.77349
1109403,0,4.4068,0.43762,0.97781,137.528,131.921,9.86215,53.8062,36.4069,1227.82,1283.23,4.92313,19.2573,442.53,99.5918,0.00187476,20.8953,9.59764
1109439,0,2.33011,0.571809,0.87218,47.1378,53.4143,10.7923,51.5804,37.6315,1300.52,1221.09,7.01236,23.2864,279.06,99.4927,0.00426176,34.3938,8.03341
1109730,0,3.471,0.601733,0.928691,184.925,180.101,12.0085,49.7903,38.2225,1357.36,1244.1,7.22311,32.9962,602.331,99.0615,0.00495748,46.6026,8.1199
1110000,0,2.74882,0.613981,0.880895,66.3037,67.8325,13.5675,47.9058,38.54,1369.12,1283.86,6.54647,23.1808,524.157,98.0047,0.00413835,26.6582,8.41395
1111050,0,4.91239,0.543899,0.933961,147.629,142.441,7.66011,54.4897,37.8979,1179.23,1168.58,7.90986,5.29494,93.7124,100.127,0.00349432,29.9371,8.56316
1111200,6,4.30337,0.465424,0.721555,72.2607,72.4885,6.62453,56.0884,37.3276,1078.74,1191.17,7.16879,5.96813,83.7845,98.614,0.00259587,25.6699,8.74942
1111212,6,6.70296,0.520579,0.778026,631.957,632.382,9.77266,52.2914,37.9649,1251.58,1219.09,7.1501,15.8153,298.512,99.0379,0.0038457,40.5935,8.48547
1111300,0,3.24812,0.695659,0.899972,41.4398,40.8709,6.23329,56.7612,37.0554,1066.64,1147.37,8.60002,3.22403,35.1973,101.462,0.00329161,21.5066,8.57261
1111410,5,3.9609,0.261251,0.827273,49.7278,47.2324,6.33656,56.5288,37.1779,1069.39,1148.34,8.60098,3.40943,34.2856,101.456,0.0037022,23.5348,8.59053
1111500,0,3.20973,0.58727,0.963006,236.207,237.257,6.62067,56.1141,37.2432,1115.95,1146.71,8.32872,3.89624,51.8759,101.524,0.0033677,29.1825,8.76763
1112268,0,4.07046,0.586183,0.956044,85.7286,80.8809,8.00973,53.7787,38.1779,1177.77,1208,7.72444,13.3359,138.431,100.385,0.00351707,29.7214,9.35734
1112382,0,2.69926,0.468345,0.970588,32.6339,35.4119,7.14767,56.2047,36.5836,1171.82,1209.76,7.21156,9.33505,136.017,100.404,0.00310196,18.0983,9.17132
1112500,5,4.53533,0.657003,0.950126,1077.44,935.377,8.68529,55.322,36.0261,1203.72,1235.78,6.21254,22.3493,786.986,97.1371,0.00250084,20.0365,9.26514
1113695,0,1.68459,0.615097,0.875384,9.1945,10.8939,7.12486,55.7085,37.125,1150.48,1204.31,6.87509,9.74085,83.2491,100.304,0.00221829,9.56346,9.28004
1113760,0,8.53454,0.146319,0.660606,69.6707,72.6935,7.84499,53.979,38.1198,1178.06,1198.85,7.94057,11.2676,104.397,100.506,0.00384817,26.7924,9.32698
1113895,6,30.9037,0.292538,0.792275,1227.65,906.881,8.86849,53.3739,37.7718,1216.04,1200.28,7.45427,12.6023,230.316,99.7232,0.00366515,39.533,8.58502
1114000,0,3.68958,0.409681,0.9523,59.8287,59.0315,7.27324,57.4618,35.3419,1159.75,1219.88,6.7651,15.8212,158.498,99.7596,0.0027166,15.9761,9.42365
1114500,5,2.80222,0.437268,0.834943,99.1965,96.4796,8.76442,53.1436,38.0802,1247.33,1216.79,7.63417,21.1488,313.612,101.003,0.00348799,29.6575,9.25382
1115098,0,2.75458,0.643957,0.935931,12.5096,10.9268,6.72926,54.5832,38.6667,1118.31,1122.89,10.7293,3.16204,19.1658,103.212,0.0052218,22.3209,8.80746
1115187,0,2.64335,0.561909,0.91922,37.2958,25.457,6.87479,55.0628,38.0267,1146.68,1190,7.83058,8.10362,77.6008,100.731,0.00497478,24.7697,9.14955
1115500,5,8.42724,0.313564,0.890746,264.179,262.441,6.30243,55.4255,38.24,1119.72,1129.66,9.26462,3.68948,36.391,102.37,0.00403295,31.0444,9.01338
1115630,0,2.56192,0.420167,0.922514,21.3156,21.0154,5.22832,57.5329,37.1845,1087.72,1119.93,9.26077,2.89908,31.0066,102.893,0.00310705,21.6086,9.16297
1115670,0,1.8791,0.402593,0.645066,11.37,11.8872,4.50005,58.2883,37.0578,1100.51,1137.5,9.5962,2.53917,29.3063,102.378,0.00408683,21.0331,9.27788
1115770,0,2.96293,0.651472,0.952728,18.9846,18.2542,5.81236,55.8501,38.375,1177.11,1126.38,10.0498,2.42261,31.1545,103.355,0.00315967,18.4678,9.01553
1116000,5,4.78408,0.434163,0.940638,162.651,160.739,5.18581,58.6113,36.0992,1124.8,1149.13,8.43191,6.68295,80.8478,102.041,0.00351786,28.3258,9.26544
1116500,6,5.30903,0.54137,0.655908,517.998,517.166,6.671,55.5003,37.7947,1152.44,1161.14,8.62554,9.92327,141.63,101.884,0.00357788,32.5725,9.18782
1116905,0,3.33835,0.595854,0.872072,41.4398,42.9415,7.25498,54.4365,38.3564,1291.15,1193.88,7.11694,15.4574,205.415,99.7044,0.00341305,23.2255,9.64131
1117000,0,2.62885,0.588343,0.856726,59.3107,66.709,7.01339,54.997,37.9999,1287.81,1193.29,6.88001,14.8941,183.861,99.6167,0.0041238,28.7325,9.65405
1117350,0,2.26771,0.444027,0.76483,24.838,29.2764,7.70332,51.0301,41.29,1300.92,1191.43,5.64839,7.79279,75.4587,99.0761,0.00309575,21.0973,9.73204
11173545,0,2.71887,0.599892,0.960048,9.7902,10.9827,7.97918,48.1872,43.8128,1284.82,1188.06,5.72925,5.45428,44.4194,99.0034,0.00376553,14.0644,9.74618
1117370,0,3.98936,0.515378,0.804965,50.7638,52.1305,4.70179,56.6096,38.6053,1205.7,1131.57,8.52154,4.13899,30.5139,100.513,0.00302291,23.8309,9.53278
1117410,0,5.05097,0.621248,0.973802,84.8221,78.6683,4.65406,56.4883,38.8314,1207.38,1135.23,8.43853,3.69086,24.4776,100.589,0.0030835,24.2091,9.52583
1117420,0,5.61293,0.556968,0.8794,93.4986,98.8011,4.82183,56.2499,38.882,1216.89,1137.63,8.67564,3.41347,24.9641,100.749,0.00291551,23.9948,9.50493
1117424,0,3.50621,0.670176,0.963182,12.4837,13.7345,7.73347,49.1997,43.2334,1300.75,1192.61,7.89984,9.78941,922.417,99.3805,0.00374019,17.8456,9.70765
1117430,0,11.4209,0.21709,0.792879,188.292,190.409,6.02576,53.2895,40.6647,1232.94,1154.15,7.73267,4.10945,108.176,99.8479,0.00279522,23.1346,9.62761
1117468,0,2.64156,0.375283,0.963471,22.9732,24.671,5.06483,57.8614,37.0275,1071.57,1122.96,9.17582,2.82943,28.8203,102.767,0.00276314,21.9754,9.18374
1117471,0,2.38587,0.462713,0.911157,29.0079,27.4728,7.29172,49.7081,43.1668,1267.6,1188.54,6.64131,8.29323,503.317,99.202,0.00442741,20.1716,9.73452
1117500,0,4.88137,0.494808,0.916572,258.999,237.125,5.9241,53.8525,40.2092,1241.77,1159.72,7.48487,3.80391,97.9427,99.7578,0.0026639,24.5727,9.6433
1117600,0,1.49054,0.591343,0.855939,14.3226,18.3367,5.09999,58.4124,36.5251,1233.59,1183.32,7.12511,2.15109,16.3494,98.126,0.00239402,14.4422,9.84302
1117800,0,2.76319,0.683403,0.98064,91.1676,85.9275,4.82184,58.2048,36.8989,1164.01,1137.41,8.85111,1.75871,11.8794,102.325,0.00392348,29.9365,9.27564
1118000,0,4.37806,0.559038,0.891362,187.515,185.672,4.88182,57.4974,37.5297,1180.59,1142.94,8.52658,2.25141,22.559,101.766,0.0036959,32.4972,9.37682
1118010,0,5.33669,0.547798,0.973857,530.948,486.025,5.46888,55.4824,39.0164,1215.99,1154.6,7.88333,2.99975,59.2766,100.5,0.00301823,28.3119,9.54885
1118300,0,2.58313,0.620962,0.873479,10.4118,10.9859,6.47905,54.1043,39.2917,1162.31,1162.35,9.02089,1.53558,17.6666,102.837,0.00176797,12.0577,9.41718
1118360,0,3.26819,0.643399,0.928142,74.0737,75.1059,6.35385,52.3316,41.3419,1276.08,1159.11,8.64583,1.88905,13.942,101.932,0.00432229,32.9547,9.47944
1118500,0,5.31557,0.514569,0.943812,764.047,715.175,6.05674,54.2082,39.7278,1240.43,1164.95,7.77905,3.4384,69.8693,100.512,0.00299285,29.7152,9.59
1118668,0,2.42825,0.581048,0.933107,31.0799,31.1178,9.00726,50.9338,40.1986,1230.44,1184.29,8.15467,2.15299,10.2926,102.653,0.00225707,23.4492,9.49558
1119500,5,4.37137,0.51801,0.90636,313.389,304.733,8.4303,55.2865,36.2899,1238.25,1150.37,8.88913,4.77496,65.5048,101.223,0.00515374,45.1944,8.31595
1120800,0,4.35941,0.528785,0.955526,175.86,174.768,8.28507,54.3961,37.2954,1113.05,1161.68,7.90095,1.78643,16.2384,102.621,0.00408117,34.1079,8.4194
1121000,0,3.26486,0.579261,0.937975,74.0737,77.315,8.44406,55.6964,35.8507,1090.19,1114.1,9.28754,1.63837,16.5255,102.866,0.00498026,47.4585,8.17896
1122000,6,4.55574,0.624419,0.882323,450.658,426.087,8.4139,54.3661,37.1917,1140.55,1161.86,8.11297,2.62515,31.6927,102.121,0.00455256,45.5165,8.4642
1122500,6,5.76766,0.566501,0.957241,1046.36,1029.07,8.69662,53.8401,37.448,1217.43,1172.32,8.04277,4.08143,62.553,101.744,0.00466737,44.3187,8.50797
1123000,0,4.55596,0.384405,0.871667,77.6996,81.1647,8.17084,53.3543,38.4635,1211.39,1154.64,7.39335,1.75931,17.339,103.259,0.00322273,29.5111,8.73804
11230695,0,6.12041,0.619502,0.993864,1326.07,1358.69,8.70277,53.3923,37.8984,1233.62,1175.37,7.87191,3.70012,54.6472,101.984,0.00435292,43.9209,8.63559
1123360,6,4.06724,0.430266,0.944404,162.133,162.439,8.57961,55.5687,35.8363,1218.9,1105.04,10.1173,2.26747,16.8381,101.277,0.00531658,40.0551,7.88473
1123600,6,3.15414,0.603032,0.922682,244.495,240.415,8.4171,56.0763,35.5113,1195.41,1121.37,9.46352,4.11824,37.708,100.665,0.00508015,38.6686,7.92119
1124000,6,5.45112,0.445789,0.981448,401.448,407.399,8.55904,55.8997,35.5485,1171.3,1141.72,8.82319,4.68429,69.8435,100.779,0.0046977,38.6833,7.99818
1125100,6,5.32364,0.444997,0.898181,261.589,291.067,8.95459,54.6166,36.4623,1261.9,1174.09,7.54043,7.36515,117.76,100.307,0.00355931,35.8024,8.13601
1125500,6,3.23664,0.689577,0.975208,849.516,878.442,8.71758,54.9091,36.3906,1208.41,1165.15,7.97726,5.53577,85.0236,100.632,0.00417562,39.2998,8.15276
1127000,6,6.00748,0.596423,0.969249,1846.66,1853.41,8.00738,54.7975,37.185,1209.95,1167.34,7.80194,4.31075,64.0504,101.553,0.00411929,38.8843,8.58371
1127500,5,3.60885,0.597065,0.959041,231.286,202.174,8.67167,52.332,38.9851,1215.91,1196.91,7.20925,5.19251,86.0369,103.616,0.00257641,29.5789,9.26111
1129200,6,6.97461,0.489454,0.937582,657.857,661.635,10.3207,47.5517,42.2416,1024.68,840.304,12.0251,0.223735,0.60288,93.1724,0.0128581,101.124,2.8405
1129440,0,3.17752,0.452151,0.927772,95.0526,98.7404,10.3925,47.698,42.0257,1158.58,898.203,11.2962,0.425713,3.56214,96.013,0.0168165,123.024,3.04441
1129500,6,4.38826,0.631733,0.94784,2069.4,2086.45,9.75307,49.1435,41.182,1118.56,879.234,11.5601,0.409703,2.33169,93.0456,0.0140606,114.599,3.25595
1130000,5,7.75214,0.414725,0.904968,600.877,628.466,8.11135,53.7346,38.1942,1204.24,884.927,12.762,0.354275,0.96716,97.3267,0.0244985,166.973,3.68085
1131500,6,7.3068,0.655762,0.967355,3921.24,3954.65,8.93736,51.2914,39.8214,1231.58,902.644,11.6202,0.495913,3.30436,93.5904,0.0179296,145.634,3.64097
1133000,0,3.20938,0.512506,0.774787,139.341,142.521,8.05938,52.8555,39.0226,1089.88,901.126,12.3134,0.264552,2.2022,94.0923,0.0211623,141.25,3.74087
1134500,0,4.55799,0.543463,0.733426,194.767,195.106,7.45741,54.235,38.302,1115.28,902.606,12.1502,0.0145401,0.348249,93.4097,0.0205281,138.151,3.85425
1135150,0,1.90844,0.504166,0.791229,8.4175,8.71959,9.32527,49.0997,41.375,802.177,936.603,12.5997,0.104474,1.00019,97.6992,0.0136567,93.3611,3.7484
1135300,0,3.92494,0.65006,0.835122,111.111,113.415,9.67699,49.7538,40.5461,945.046,983.141,9.04534,1.30961,4.90921,88.9665,0.0113335,96.8795,4.55218
1135500,5,3.63804,0.733147,0.906154,1129.23,1130.72,8.9459,51.0094,40.0428,1065.16,960.564,9.75553,1.17533,13.8845,89.4602,0.0153299,127.961,4.35096
1137500,0,5.54624,0.517623,0.939616,226.883,232.079,8.43956,54.7521,36.8394,1681.17,835.76,12.8644,0.573626,1.55462,112.744,0.0368958,273.186,3.33155
1138500,6,93.7786,0.246415,0.875211,6847.93,7156.93,8.75255,51.664,39.6083,1205.99,929.486,10.7542,0.760523,5.92275,91.8691,0.0182265,158.108,4.06007
1139000,5,3.3776,0.551141,0.816296,254.855,289.006,8.37299,52.4283,39.1805,1007.95,965.275,9.44979,0.584491,3.72269,87.4217,0.014416,113.422,4.75585
1139800,0,2.27184,0.471089,0.858324,23.1804,25.4658,9.1034,51.0777,39.7068,833.241,948.319,11.1895,0.240299,2.65492,92.6225,0.00845335,61.9805,4.3728
1141800,0,1.64536,0.57921,0.919517,11.9139,11.4989,9.09632,49.5957,41.1925,1237.45,1154.78,8.78828,4.86233,145.018,81.3972,0.00931538,54.1894,6.22647
1142500,0,1.81136,0.628329,0.756715,78.9946,73.8722,10.9351,46.3981,42.7531,865.08,995.105,10.6243,1.22558,6.1105,89.601,0.0146307,105.017,5.06918
1144000,0,9.93248,0.526454,0.861481,1787.09,1766.16,8.75571,50.6473,40.6159,957.718,1008.46,11.3637,0.886884,7.42375,91.9578,0.0162786,131.776,5.12403
1144500,6,7.58667,0.631249,0.949005,10598.2,10499.9,8.74552,51.4104,39.8593,1149.24,962.178,10.6209,0.877362,7.76216,90.6253,0.0170522,151.617,4.45025
1150500,6,4.52421,0.453471,0.954611,396.268,390.859,7.37832,55.3987,37.2251,1157.33,1025.78,10.9643,1.18624,11.9837,87.3962,0.0125176,115.894,5.64078
1150900,0,2.90171,0.525691,0.901912,60.6057,61.9217,7.70374,52.35,39.8855,989.912,950.543,15.3537,3.65491,20.8751,103.004,0.0198211,156.881,4.72803
1151500,6,3.33802,0.783638,0.951052,572.387,549.632,8.578,51.3132,40.1756,959.936,1034,12.7902,1.55864,10.4079,95.1251,0.0143501,137.933,5.32198
1152500,0,4.58724,0.56705,0.922275,696.707,679.53,7.91553,53.8785,38.2227,1193.64,1058.8,11.1503,2.04627,30.3916,89.5803,0.0126466,101.903,6.08634
1153550,0,4.7077,0.545572,0.832096,290.079,299.118,8.73224,52.7638,38.5471,1114.48,1064.87,11.5077,1.26243,6.13791,97.038,0.0119503,119.73,5.9849
1154000,0,3.72026,0.510195,0.955123,186.997,178.39,8.83767,53.6285,37.5476,999.181,1045.99,11.1,0.931663,8.58154,97.2098,0.0105541,97.229,6.12625
1154500,6,5.54515,0.731882,0.856227,14226.8,14049.1,8.68257,51.5518,39.7836,1145.17,989.068,10.7747,1.09075,10.5806,90.8173,0.0159107,146.752,4.82071
1155500,6,5.78464,0.514801,0.949459,463.608,465.041,8.09797,54.2632,37.6781,1075.48,962.219,11.6,1.08134,5.80053,105.508,0.0169333,143.194,5.47377
1155910,6,5.03473,0.640836,0.978777,730.377,747.244,8.10639,54.8259,37.1008,1057.24,971.054,11.655,1.06542,5.03104,105.574,0.0162404,144.269,5.55942
1158000,6,4.19612,0.637502,0.969826,261.589,262.458,8.3461,52.5926,39.0647,1106.06,1066.47,11.6683,1.1309,5.96708,92.8927,0.00744764,75.7934,6.15359
1158600,6,2.24156,0.635618,0.950265,122.247,123.38,8.72101,52.2265,39.0869,1191.44,1076.34,11.73,1.44704,6.6405,93.8494,0.00729863,57.2014,6.2272
1160350,6,2.61104,0.821607,0.984135,818.436,819.403,8.1345,54.0118,37.8494,1244.91,1095.02,11.1765,2.23792,40.0377,92.573,0.00938976,93.1558,6.40113
1161000,6,3.02995,0.783252,0.908356,1087.8,1073.68,8.29615,54.8201,36.9099,1021.27,991.766,11.5689,1.03013,5.87436,104.333,0.0152407,137.587,5.76222
1162000,5,5.62674,0.416019,0.797739,211.861,255.985,7.77096,56.828,35.3812,1166.6,1121.19,9.29463,2.67718,38.368,94.6267,0.0040372,36.4999,6.78267
1162500,0,2.10188,0.430691,0.888814,50.2458,52.0846,6.83616,59.2591,33.8861,1113.27,1086.16,10.7357,1.32234,12.082,93.9379,0.0045466,36.6421,6.61589
1163200,0,3.00809,0.448624,0.829982,88.3186,84.7459,6.30044,60.1492,33.5717,1115.93,1123.63,9.80848,1.57286,9.4876,94.9328,0.00330448,27.2318,6.95769
1165000,6,2.31931,0.534055,0.956009,130.794,92.5538,7.15035,58.1825,34.6962,1199.68,1080.96,10.7522,1.27813,8.15741,93.0289,0.00345417,45.2728,6.81932
1166105,0,2.90247,0.543842,0.750553,13.5197,15.283,6.97061,57.8677,35.1323,1138.89,1071.47,11.0148,1.04841,2.41164,94.9215,0.00474884,32.4104,6.85394
1166500,6,5.48087,0.545025,0.852819,963.476,969.35,7.38449,58.0493,34.5527,1222.84,1114.55,9.64057,2.8929,44.1716,94.0431,0.00460519,45.3595,6.91649
1168151,6,2.35483,0.71275,0.959945,657.857,629.825,8.30003,53.8505,37.8431,1011.06,933.104,12.8864,1.05752,6.60635,110.652,0.0131712,118.681,5.36356
1168500,5,9.41156,0.351924,0.733974,934.986,883.47,8.36963,53.401,38.2328,1026.25,953.704,12.4737,1.18277,6.29564,108.644,0.012289,117.402,5.64125
1169000,0,3.7704,0.562555,0.954758,230.509,245.122,8.57559,51.8858,39.5221,909.476,1025.03,10.6621,1.05214,6.96758,106.025,0.00811305,83.9048,6.22196
1169900,0,2.84265,0.525948,0.943217,62.4187,42.3637,8.92013,52.5428,38.4839,1186.19,1064.45,10.5745,1.27345,12.8703,102.335,0.0095859,74.8836,6.76306
1170000,5,11.3657,0.632681,0.859725,1442.62,1442.86,8.55841,52.8259,38.6086,1024.2,993.433,11.6836,1.24076,7.70457,106.483,0.0111537,115.61,6.04407
1170100,0,4.27417,0.468666,0.885388,107.225,113.096,9.25422,52.6167,38.1668,871.159,1063.07,11.3275,0.85838,6.40357,103.248,0.00882709,70.8044,6.50765
1170500,0,22.46,0.538435,0.896053,20357.3,20137.4,8.58481,52.3443,39.0835,1143.36,1011.98,10.8021,1.31115,14.2835,93.182,0.0142313,135.997,5.30757
1170930,0,4.59689,0.778035,0.841918,53.6128,59.4753,7.06051,57.5306,35.3748,1234.69,1115.85,9.16691,1.50069,21.2272,96.578,0.0105331,76.5088,7.49844
1171300,5,2.70647,0.454905,0.7248,107.484,105.685,8.12212,55.1636,36.7442,1242.29,1142.72,7.92258,4.03131,116.092,95.1613,0.0117694,79.1102,7.95011
1171500,0,4.06982,0.51204,0.932513,136.233,139.054,8.54687,53.3638,38.0909,1152.68,1089.33,9.32726,3.09054,30.6968,99.9459,0.00896075,78.1391,7.37215
1172003,6,5.86141,0.668392,0.652403,21520.2,21226.9,8.59995,52.3517,39.0602,1150.14,1019.68,10.623,1.50442,18.6052,93.314,0.0139067,134.792,5.44782
1172010,6,52.8117,0.429775,0.985071,21579.8,21053.2,8.59895,52.3502,39.0629,1149.32,1018.26,10.655,1.46251,18.1484,93.3114,0.0139825,135.303,5.42292
1172500,6,3.26632,0.59324,0.898745,142.708,147.943,7.67377,57.4393,34.8992,1104.07,1132.09,8.6036,2.94204,21.5967,95.8739,0.00379417,36.7254,7.20415
1173000,0,3.27978,0.393866,0.869747,249.416,236.358,7.38065,58.053,34.5826,1119.6,1124.97,8.75079,2.53763,18.44,95.309,0.00358849,38.7899,7.20397
